,col1,TBh1,TBh2,TBh3,TBh4,TBv1,TBv2,TBv3,TBv4,latDeg,lngDeg,lmebRet
12,3332.9454050926724,236.0373388903041,237.04588889310693,240.49250666067107,,264.5989515400018,262.9392001064515,273.9457244722127,,-37.9104549400201,145.13567795,0.1257754526618304
13,3332.945515046362,239.67237968861926,237.15260234541972,241.41004738727014,239.54441396420276,265.7012332969389,265.5349985658076,274.2305695024817,273.9526294438211,-37.91043931998995,145.1356482699397,0.11453976999430165
14,3332.945625000051,235.02807305302392,235.84847434876033,238.97466978461813,238.1146710543244,266.3684838871665,265.9476843480129,275.7194844177427,273.57735425564505,-37.91044549,145.13559951,0.11814380489696838
15,3332.9457349537406,244.70522281619904,245.75733219664522,,,268.80645146556344,269.04442543594735,,,-37.91045324,145.13558955,0.10542228966999481
16,3332.94584490743,240.93981825588182,239.46156851476235,244.66697453244697,242.85744859634482,269.91614965027964,268.9055184145282,279.9843820642891,278.8983782232518,-37.91047376,145.1355871,0.09564567196517498
17,3332.9459548611194,235.8820022287073,237.5638710817849,240.04062087414738,241.6208663460865,268.551715385203,269.81887210660506,277.71282808655576,279.442983731183,-37.91044166,145.13555106,0.10390014013803416
18,3332.9460636574076,244.58066424357264,245.62907094629264,249.4101381013888,249.44455924029714,272.7021202835584,272.0283535246278,282.02303315400843,282.5599401321087,-37.91045266,145.13553988,0.07637243428985904
19,3332.946173611097,240.1688824642393,240.79466334492938,243.77068202939628,244.66413763482367,268.93217032999024,270.69811992919614,278.61963392461917,280.4950932087224,-37.91047644,145.13549209,0.09410851066167471
20,3332.9462824073853,244.55594403182184,242.60931066207343,247.0258134080592,245.59792703339087,271.72874051616316,271.99545673362434,281.5587317043968,281.25155344447364,-37.91046643,145.1354518,0.08296305419092544
21,3332.9463923610747,235.8125005908211,235.18171185015646,238.99550730650782,238.00634682579636,267.6330795993563,267.4560051524063,277.60388160001617,277.15780490864597,-37.91044748,145.13542015,0.11198267143876771
22,3332.9465023148805,233.21378455405363,237.17448313834146,236.8614990681623,242.94945960627035,268.3270632824392,268.77671212228836,277.26060616458716,276.6560678532202,-37.910478110010054,145.13539589993968,0.1099205676293318
