Datetime|TBH_40|TBV_40|TBH_45|TBV_45|TBH_50|TBV_50|TBH_55|TBV_55|TBH_60|TBV_60|TBH_65|TBV_65|TBH_70|TBV_70|Avg_SM_LC|Avg_STS_LC|Avg_STD_LC|LAI_hants
9/6/2016 18:45|216.58482|239.86859|212.78055|242.91034|206.98079|244.75945|197.09088|244.96783|185.19044|242.52594|170.31786|237.11967|152.75919|225.95596|0.2366421|290.05002|287.50626|2.98
9/6/2016 19:00|216.85582|239.71313|212.88643|242.52277|207.02666|244.48582|197.55731|244.69717|185.76746|242.39653|170.90895|236.66908|153.28127|225.56027|0.23673685|289.91666|287.54376|2.98
9/6/2016 19:15|217.19897|240.01738|213.50099|242.78825|207.62012|244.70618|197.9554|244.71735|186.20686|242.46454|171.32996|236.58217|153.63493|225.44762|0.23677894|289.61667|287.56876|2.98
9/6/2016 19:30|217.06009|239.46886|213.45958|242.24881|207.73705|244.06126|198.27179|244.14423|186.68658|241.80388|171.82048|235.97934|154.39711|224.76897|0.23676316|289.25|287.58124|2.98
9/6/2016 19:45|217.56491|239.46147|213.91307|242.22072|208.0882|244.0663|198.82649|244.19325|187.25949|241.82791|172.59167|236.06133|155.0701|225.01425|0.23677368|288.98334|287.59375|2.98
9/6/2016 20:00|217.76968|239.5334|213.9519|242.24495|208.33504|244.11444|199.0618|243.93985|187.43066|241.47437|172.76422|235.60005|155.2923|224.27483|0.2367158|288.71667|287.60626|2.97
9/6/2016 20:15|217.6817|238.99057|214.1481|241.76534|208.48499|243.44775|199.15007|243.3052|187.69664|240.80124|173.08182|234.78787|155.7863|223.50671|0.23667894|288.31665|287.63126|2.97
9/6/2016 20:30|217.80833|238.78992|214.05518|241.39107|208.62251|242.98361|199.54866|242.92776|188.11351|240.26|173.64291|234.12718|156.52325|223.00731|0.23666315|288.08334|287.625|2.97
9/6/2016 20:45|218.02536|238.67528|214.55664|241.37155|209.06297|242.94534|200.16808|242.71146|188.86816|239.93744|174.56323|233.9345|157.52812|222.62341|0.2366|287.95|287.64374|2.97
9/6/2016 21:00|218.24959|238.66875|214.80751|241.22174|209.47116|242.6189|200.53238|242.49696|189.52597|239.82007|175.4575|233.73639|158.52881|222.41751|0.2365842|287.75|287.6375|2.97
9/6/2016 21:15|218.62964|238.73457|215.11792|241.13419|210.0125|242.66647|201.31003|242.34163|190.51938|239.77625|176.59601|233.633|159.72047|222.28543|0.2366|287.45|287.64374|2.97
9/6/2016 21:30|219.05948|238.67465|215.72725|241.30664|210.7801|242.7757|202.14775|242.4713|191.45047|239.5318|177.70078|233.61124|160.84872|222.21039|0.23656842|287.18332|287.63126|2.97
9/6/2016 21:45|219.28018|238.70995|216.15485|241.22139|211.27415|242.72867|202.91133|242.32271|192.47427|239.58777|178.66273|233.5024|161.74892|222.15092|0.23652105|286.98334|287.625|2.97
9/6/2016 22:00|219.78127|238.80035|216.78886|241.47858|211.92616|243.00134|203.70967|242.6579|193.34843|239.9645|179.52504|233.87498|162.32907|222.0986|0.2365421|286.78333|287.60626|2.97
9/6/2016 22:15|220.46678|239.37753|217.41068|241.80487|212.57513|243.16449|204.33203|242.61807|193.60956|239.64134|179.78014|233.43066|162.38904|221.64925|0.23647894|286.58334|287.5875|2.97
9/6/2016 22:30|220.64474|239.20831|217.55788|241.68317|212.55518|242.93182|204.39825|242.42606|193.69232|239.41455|179.78252|233.22456|162.3578|221.2312|0.23647894|286.45|287.575|2.97
9/6/2016 22:45|220.6053|238.93832|217.50943|241.51031|212.46158|242.51566|204.16496|241.99077|193.34416|238.79851|179.5587|232.60588|162.214|220.62918|0.23649473|286.21667|287.56876|2.97
9/6/2016 23:00|220.50108|238.77715|217.21654|241.0059|212.26462|242.16542|203.81094|241.39781|193.22652|238.39786|179.27505|231.99182|161.98758|220.2584|0.23641053|286.01666|287.55|2.97
9/6/2016 23:15|220.21504|238.50502|217.13882|240.77719|212.10983|241.88873|203.76636|241.30759|193.03084|238.17532|178.93973|231.82756|161.60204|219.9106|0.23644736|285.75|287.5375|2.96
9/6/2016 23:30|220.31259|238.34573|217.00037|240.57474|212.04579|241.69957|203.58292|240.84816|192.75018|237.86682|178.4925|231.20073|161.0642|219.21204|0.23645262|285.65|287.50626|2.96
9/6/2016 23:45|220.19264|238.02814|216.92876|240.16518|211.82559|241.16959|203.33688|240.41277|192.16785|237.21487|177.66605|230.55333|160.1368|218.71478|0.23645262|285.41666|287.46875|2.96
9/7/2016 0:00|220.0238|237.73958|216.64095|239.6134|211.43706|240.65063|202.82286|239.8543|191.51166|236.5691|176.84871|230.03256|159.07372|217.93953|0.23643684|285.25|287.4625|2.96
9/7/2016 0:15|220.01053|237.48683|216.38324|239.34898|211.18248|240.44925|202.47491|239.55556|190.84592|236.16861|175.98688|229.61398|158.031|217.42377|0.23645262|285.11667|287.44376|2.96
9/7/2016 0:30|219.97403|237.37968|216.28789|239.23311|211.06093|240.19379|202.13806|239.08444|190.29926|235.70712|175.30061|228.94807|157.19868|216.77621|0.23637368|284.95|287.39374|2.96
9/7/2016 0:45|219.76392|237.11731|216.07837|238.994|210.5626|239.68805|201.67583|238.82748|189.62576|235.19919|174.4392|228.31155|156.34233|216.20683|0.2363579|284.71664|287.375|2.96
9/7/2016 1:15|219.51547|236.86166|215.73476|238.62558|210.0083|239.28131|200.77495|238.18155|188.70834|234.67737|173.29483|227.72046|155.1202|215.58687|0.23637368|284.48334|287.31876|2.96
9/7/2016 1:30|219.48187|236.71979|215.5089|238.3665|209.65218|238.89284|200.27858|237.75548|187.92729|234.20795|172.33568|227.21541|153.82843|214.85866|0.2363579|284.35|287.30624|2.96
9/7/2016 1:45|219.3458|236.56905|215.2785|238.2974|209.4198|238.85344|199.84775|237.56905|187.48457|233.93857|172.12971|227.19397|153.65433|214.97406|0.2363263|284.21667|287.275|2.96
9/7/2016 2:00|219.33029|236.40323|215.24327|238.20647|209.53172|238.70624|199.81734|237.45638|187.53603|233.92183|171.8548|226.99803|153.5735|214.76761|0.23634736|284.11667|287.25626|2.96
9/7/2016 2:15|219.7035|236.72632|215.73837|238.34772|210.09087|239.1226|200.64241|237.73949|188.41335|234.17361|172.94061|227.20706|154.58578|214.92775|0.23629999|283.94998|287.225|2.96
9/7/2016 2:30|219.80255|236.72177|215.89653|238.2741|210.11044|238.96458|200.78088|237.62117|188.32921|233.767|172.83017|226.69276|151.08032|209.61719|0.23629999|283.81668|287.20624|2.96
9/7/2016 2:45|220.00385|236.74123|215.90855|238.11195|210.20349|238.70552|200.74191|237.53339|188.47122|233.736|172.92426|226.69339|154.35959|214.26944|0.23628421|283.71667|287.18124|2.95
9/7/2016 3:00|219.92949|236.72491|215.95222|238.20541|210.13008|238.62167|200.71643|237.27875|188.42603|233.47433|172.78973|226.58612|154.16748|213.98737|0.23633158|283.61667|287.1625|2.95
9/7/2016 3:15|219.75877|236.39886|215.51947|237.97433|209.76373|238.47975|200.23276|237.07668|187.7974|233.24493|172.02399|226.34361|153.41222|213.7586|0.23628421|283.55|287.15|2.95
9/7/2016 3:30|220.15475|236.74629|216.30557|238.22488|210.5917|238.68613|201.3862|237.47385|189.22273|233.66167|173.7771|226.56656|155.41179|214.23282|0.23626842|283.48334|287.11874|2.95
9/7/2016 3:45|220.86609|237.03499|216.95483|238.6528|211.42755|238.94975|202.15321|237.64145|190.32124|233.91286|174.9375|226.717|156.69789|214.35576|0.23625264|283.38333|287.09375|2.95
9/7/2016 4:00|221.4445|237.39009|217.73877|238.81085|212.34544|239.44206|203.43152|238.25185|191.6778|234.25812|176.75163|227.28368|158.6534|214.754|0.23623158|283.31668|287.05|2.95
9/7/2016 4:15|222.21204|238.00227|218.85611|239.70898|213.88278|240.17442|205.44319|238.84319|194.11566|234.98631|179.62457|227.9876|161.67647|215.46823|0.23621579|283.28333|287.03125|2.95
9/7/2016 4:30|222.74963|238.1069|219.34578|239.74585|214.58714|240.35962|206.43002|239.06688|195.24246|235.24236|180.90315|228.25668|163.15399|215.68684|0.23617369|283.21667|287.0|2.95
9/7/2016 4:45|222.8549|238.31017|219.6433|239.83722|214.96776|240.53114|206.68076|239.16426|195.57315|235.39113|181.37064|228.33875|163.7298|216.03432|0.23617369|283.11667|286.98126|2.95
9/7/2016 5:00|223.06285|238.34688|215.19807|234.66817|215.64198|240.77309|207.51427|239.59781|196.63484|235.99782|182.54701|229.04332|165.18047|216.77658|0.2361579|283.05|286.94376|2.95
9/7/2016 5:15|223.28098|238.45604|220.36093|240.33347|215.61288|240.68959|207.48645|239.37228|196.62311|235.74684|182.47263|228.8711|165.03584|216.56125|0.23612632|282.98334|286.925|2.95
9/7/2016 5:30|223.43527|238.60193|220.5943|240.48616|216.04413|241.11389|208.11559|240.04588|197.53328|236.58568|183.67989|229.62599|166.50137|217.50385|0.23611052|282.95|286.90625|2.95
9/7/2016 5:45|223.63326|238.73999|220.90285|240.6028|216.28862|241.21153|208.4401|240.19502|197.82303|236.5483|183.98837|229.57735|166.95033|217.48982|0.23612632|282.85|286.88126|2.95
9/7/2016 6:00|223.85213|238.80943|221.06053|240.74773|216.76889|241.53073|208.94786|240.13837|198.70142|236.8017|184.98479|230.08058|167.93669|217.90312|0.23612632|282.78333|286.8625|2.94
9/7/2016 6:15|223.8255|238.8186|221.17293|240.68219|216.7847|241.2141|208.82191|239.97038|198.41026|236.48856|184.73564|229.82114|167.6486|217.7243|0.23609474|282.68332|286.84375|2.94
9/7/2016 6:30|223.91858|238.78209|221.1263|240.55016|216.7885|241.17455|208.78595|239.89636|198.19789|236.18318|184.5263|229.38448|167.36995|217.31447|0.23607895|282.58334|286.81876|2.94
9/7/2016 6:45|224.09602|239.07362|221.40858|240.86037|217.23811|241.61328|209.41425|240.50066|199.06587|236.93726|185.63171|230.28368|168.73419|218.0845|0.23606315|282.61667|286.79376|2.94
9/7/2016 7:00|224.41118|239.32898|221.68497|240.94777|217.50957|241.75851|209.80258|240.62238|199.70596|237.19012|186.3052|230.40192|169.27667|218.15448|0.23586842|282.58334|286.75626|2.94
9/7/2016 7:15|224.28506|238.91162|221.68895|240.59685|217.17891|241.03838|209.50558|239.91335|199.07288|236.1287|185.35184|229.18236|168.09807|216.8771|0.23590526|282.55|286.73126|2.94
9/7/2016 7:30|224.42665|238.92856|221.86403|240.7997|217.51938|241.40504|209.98386|240.19644|199.57643|236.51979|186.06624|229.55083|169.08818|217.19997|0.23591052|282.55|286.70624|2.94
9/7/2016 7:45|224.65756|239.44421|222.15367|241.51231|218.15714|242.35391|210.85596|241.4635|201.07281|238.05705|188.12892|231.53133|171.81721|219.48723|0.23585263|282.55|286.68124|2.94
9/7/2016 8:00|224.80421|239.84732|222.48828|242.06299|218.53522|242.9232|211.44226|242.08|202.15205|239.06535|189.50397|232.59279|173.41057|220.41537|0.23585263|282.61667|286.65625|2.94
9/7/2016 8:15|224.92615|240.08133|222.60754|242.49501|218.9551|243.44675|211.92447|242.53065|202.85034|239.43713|190.48912|233.0027|174.53206|220.83945|0.23582105|282.71667|286.61874|2.94
9/7/2016 8:30|225.27278|240.50179|222.84152|242.66473|219.16182|243.65714|212.2251|242.66013|203.20949|239.66003|191.00024|233.06895|174.94566|221.0097|0.23582105|282.81668|286.60626|2.94
9/7/2016 8:45|225.49457|240.66899|223.1834|242.97942|219.48193|243.91252|212.42542|242.93124|203.24957|239.69931|190.99786|233.18431|175.07745|221.25903|0.23584211|282.95|286.59375|2.94
9/7/2016 9:00|225.68567|240.9514|223.38657|243.26166|219.6891|244.1765|212.57373|243.26878|203.31203|239.95123|191.05472|233.3855|174.89189|221.29057|0.23582105|282.95|286.56876|2.94
9/7/2016 9:15|226.05539|241.33446|223.60016|243.50072|219.7266|244.437|212.63083|243.52988|203.21405|240.12535|190.79456|233.42638|174.65727|221.361|0.23577368|282.98334|286.54376|2.94
9/7/2016 9:30|225.90283|241.18568|223.43616|243.3485|219.7496|244.3164|212.41997|243.32053|202.94365|239.91333|190.43495|233.42284|174.15903|221.00478|0.23578948|283.21667|286.53125|2.93
9/7/2016 9:45|226.02582|241.3817|223.67444|243.71696|219.53397|244.29974|212.19801|243.2322|202.53328|239.68852|189.80292|232.97005|173.34714|220.7295|0.2357421|283.35|286.5125|2.93
9/7/2016 10:15|225.86133|241.25333|223.59915|243.52025|219.46526|244.5041|211.99281|243.27423|202.31297|239.61066|189.24779|232.9476|172.67776|220.42833|0.23579474|283.38333|286.48126|2.93
9/7/2016 10:30|225.84007|241.40666|223.44489|243.76381|219.08536|244.45947|211.3943|243.23784|201.53561|239.83698|188.05208|232.68423|171.17537|220.38008|0.2358|283.31668|286.48126|2.93
9/7/2016 10:45|225.49272|241.27542|222.87798|243.50192|218.48116|244.21274|210.64967|243.1321|200.24617|239.3865|186.57637|232.40569|169.56572|220.00473|0.2359|283.25|286.45624|2.93
9/7/2016 11:00|225.15782|241.05006|222.52272|243.26428|218.11044|243.9217|210.10559|242.64363|199.63545|239.12671|185.9621|232.18979|168.8577|219.64116|0.23617369|283.15|286.43124|2.93
9/7/2016 11:15|224.96721|240.80348|222.34854|243.00479|218.0312|243.66988|209.91763|242.40187|199.37485|238.7683|185.69221|231.66699|168.48706|219.21907|0.2363579|283.11667|286.43124|2.93
9/7/2016 11:30|225.72647|241.22124|223.2919|243.17065|218.95026|244.21368|211.34618|242.96251|201.2044|239.3401|187.89236|232.17119|171.06537|219.66327|0.23677368|282.85|286.425|2.93
9/7/2016 11:45|230.57169|243.27463|228.72006|245.1624|225.58453|245.68155|218.78145|244.0801|209.59758|240.14438|196.76839|232.47826|180.01134|219.69527|0.23732105|282.78336|286.40625|2.93
9/7/2016 12:00|234.36107|244.87695|233.15468|246.72955|230.20811|246.98848|223.93315|245.2341|215.03438|240.73201|202.76163|232.9365|185.96283|219.81607|0.23790526|282.71667|286.4|2.93
9/7/2016 12:15|234.6006|244.51611|233.7018|246.45944|231.30347|246.78749|225.58365|244.94566|217.47223|240.47499|206.07071|232.84497|190.04134|219.58069|0.23868947|282.88333|286.39374|2.93
9/7/2016 12:30|234.27388|242.36842|234.155|244.69577|231.90309|244.96646|226.62724|243.12154|218.78302|238.43018|207.27606|230.46024|191.13812|217.1796|0.23866315|283.15|286.39374|2.93
9/7/2016 12:45|230.29988|238.77739|230.55666|241.28572|228.9376|242.21135|223.69522|240.37633|216.4525|236.01614|205.03197|228.02814|189.13753|214.70555|0.23853685|283.21667|286.3875|2.92
9/7/2016 13:00|226.59012|234.92719|227.09032|237.90448|225.39815|238.83083|220.05788|237.25832|212.26608|232.65903|200.79802|224.61296|184.64696|211.38734|0.23844211|283.48334|286.375|2.92
9/7/2016 13:15|223.1098|232.51447|223.18007|235.20738|221.26219|236.59782|215.46521|235.3158|207.40465|230.91046|195.53767|222.99384|179.5346|210.07988|0.23844211|283.75|286.3625|2.92
9/7/2016 13:30|221.2392|232.00548|221.27066|234.84676|218.89328|236.2521|212.67581|234.99773|204.4478|230.82552|192.48355|222.95512|176.35025|210.2024|0.23841053|283.91666|286.35|2.92
9/7/2016 13:45|220.99928|232.40472|220.64122|235.13387|217.99179|236.47986|211.67867|235.30162|203.244|230.98026|191.18837|223.26549|175.12238|210.54663|0.2383421|284.15|286.35|2.92
9/7/2016 14:00|221.83313|233.39247|221.12776|235.64772|218.45929|237.05855|212.25447|235.93518|203.62773|231.80617|191.48071|223.952|175.11182|210.95752|0.23832105|284.31665|286.34375|2.92
9/7/2016 14:15|225.20247|236.73972|222.40192|236.61525|218.64955|237.4305|212.26648|236.1675|203.38126|231.7945|191.10458|223.89354|174.67354|211.03642|0.23830526|284.45|286.34375|2.92
9/7/2016 14:30|220.58443|232.92448|219.79982|235.56908|216.61595|237.03975|210.07257|235.97536|201.09596|231.89583|188.28363|223.92918|171.65425|211.06615|0.23827368|284.38333|286.3375|2.92
9/7/2016 14:45|220.35329|233.59859|219.14589|235.66148|216.17342|237.05334|209.33362|236.10081|200.27213|232.0503|187.16031|224.14772|170.24007|211.1581|0.2382421|284.38333|286.35|2.92
9/7/2016 15:00|222.28172|235.29256|219.70987|236.30325|216.0696|237.20648|208.82518|236.26335|199.40921|232.06888|186.09885|223.98778|168.96182|211.17354|0.23826842|284.38333|286.35626|2.92
9/7/2016 15:15|222.1601|234.99629|218.85333|235.75937|214.7909|236.845|207.43846|235.90025|197.92932|231.98523|184.76207|224.00316|167.84308|211.25116|0.23826842|284.31668|286.35626|2.92
9/7/2016 15:30|221.47801|234.75171|218.72696|235.81395|214.6843|236.83235|207.12059|235.89252|197.51466|231.71965|184.08368|223.96852|166.7696|210.99794|0.23826842|284.28333|286.3625|2.92
9/7/2016 15:45|219.32928|233.42563|218.07478|235.8003|214.39442|237.18054|207.00923|236.06892|197.1761|231.87494|183.45015|224.1043|166.26819|211.3488|0.23825262|284.48334|286.375|2.92
9/7/2016 16:15|219.70625|233.3448|218.13916|235.89012|214.34007|237.13536|206.9756|236.29773|197.08156|232.32608|183.39052|224.382|165.87529|211.43794|0.23833685|284.55002|286.39374|2.91
9/7/2016 16:30|219.61122|233.55086|217.9034|235.78694|214.19664|237.3283|206.7554|236.43942|196.52136|232.30934|182.85435|224.62148|165.33734|211.87526|0.23835263|284.65|286.4|2.91
9/7/2016 16:45|219.93668|234.10208|218.05074|236.45409|214.13007|237.80325|206.39362|237.13173|196.19675|233.01453|182.24524|225.23615|164.88248|212.594|0.2383|284.55002|286.40625|2.91
9/7/2016 17:00|221.57396|234.59909|220.11017|237.16779|216.802|238.49207|209.48897|237.34192|199.88223|233.37468|186.61584|225.32509|169.42052|212.42615|0.2383|284.55002|286.40625|2.91
9/7/2016 17:15|223.86949|235.8819|222.74081|238.23102|219.50256|239.35085|212.64273|238.12854|203.12582|233.77414|189.80614|225.76381|172.52222|212.63226|0.23825262|284.55|286.4125|2.91
9/7/2016 17:30|223.30641|235.5888|222.07965|237.86995|218.79393|239.11526|211.57126|237.70837|202.01552|233.44601|188.63873|225.27428|171.31226|212.19345|0.23824736|284.45|286.4125|2.91
9/7/2016 17:45|222.82726|235.33952|221.47902|237.4577|217.9896|238.6693|210.93953|237.46265|201.20622|232.99321|187.88022|225.0139|170.34848|211.95691|0.23821579|284.45|286.425|2.91
9/7/2016 18:00|222.79393|235.36653|221.46101|237.54445|217.85678|238.65971|210.55621|237.43474|200.90779|233.04327|187.32196|225.02557|170.01212|212.01712|0.23821579|284.45|286.425|2.91
9/7/2016 18:15|222.55812|235.1797|220.91904|237.26236|217.44316|238.46819|210.01746|237.22424|200.43727|233.02023|186.56743|224.8514|169.31555|211.96928|0.23823158|284.41666|286.41876|2.91
9/7/2016 18:30|222.17073|234.8186|220.83884|237.43144|217.20103|238.57408|209.81938|237.349|199.79521|232.91714|186.18024|224.9368|168.72322|212.06155|0.23823158|284.35|286.41876|2.91
9/7/2016 18:45|222.19502|235.08147|220.70312|237.49437|217.08563|238.60118|209.54701|237.45302|199.6034|233.14143|185.79732|225.09134|168.4241|212.22289|0.23821579|284.28333|286.41876|2.91
9/7/2016 19:00|222.17357|235.20561|220.54022|237.45837|216.67397|238.64969|209.12991|237.39114|199.06908|233.04991|185.26733|225.22186|167.74106|212.32845|0.23823684|284.38333|286.41876|2.91
9/7/2016 19:15|221.97495|235.1239|220.22838|237.32817|216.31415|238.493|208.8689|237.32365|198.78494|233.10365|184.95248|225.20775|167.51634|212.45457|0.23823157|284.38333|286.4125|2.91
9/7/2016 19:30|221.87918|235.06569|220.166|237.3493|216.3239|238.44482|208.65038|237.37666|198.55017|233.1581|184.67055|225.23982|167.18701|212.3797|0.23823157|284.41666|286.4|2.91
9/7/2016 19:45|221.92776|235.0949|220.2051|237.39893|216.27147|238.57085|208.70415|237.43317|198.56232|233.14847|184.88544|225.39801|167.47577|212.81544|0.23823684|284.41666|286.4125|2.9
9/7/2016 20:00|221.9326|235.28137|220.26009|237.53474|216.28862|238.74126|208.79066|237.5423|198.68904|233.27501|184.91577|225.4241|167.68082|212.84804|0.23823684|284.38333|286.43124|2.9
9/7/2016 20:15|222.12248|235.34094|220.24818|237.44649|216.37221|238.56306|208.6577|237.24982|198.80269|233.20349|185.03857|225.46704|167.74577|212.75546|0.23821579|284.11667|286.43124|2.9
9/7/2016 20:30|222.05836|235.31853|220.44585|237.58617|216.53076|238.67245|209.11343|237.51547|199.00902|233.28978|185.40582|225.63286|168.2452|212.89471|0.23821579|284.01666|286.425|2.9
9/7/2016 20:45|222.34897|235.47008|220.71745|237.64165|216.79013|238.75404|209.42686|237.63745|199.33556|233.56638|185.86949|225.69267|168.80457|213.33972|0.23818421|284.15|286.425|2.9
9/7/2016 21:00|222.60056|235.46774|220.98824|237.89172|217.02551|238.86928|209.53894|237.69826|199.77565|233.68481|186.24377|226.01596|169.30345|213.59045|0.23818421|284.11667|286.44376|2.9
9/7/2016 21:15|222.53534|235.61717|220.91472|237.68494|217.242|238.95357|209.73427|237.90155|200.06316|233.75317|186.67142|226.14679|169.65407|213.5235|0.23816316|283.91666|286.43124|2.9
9/7/2016 21:30|222.74898|235.66505|221.22353|238.04695|217.39915|239.1017|210.16512|238.14851|200.56662|234.15086|187.13432|226.39816|170.0699|213.9003|0.23817894|283.78333|286.4125|2.9
9/7/2016 21:45|223.23062|236.00214|221.58449|238.2459|218.08627|239.41273|210.80948|238.47421|201.20038|234.43288|187.82855|226.75835|170.62971|214.20984|0.23823158|283.75|286.41876|2.9
9/7/2016 22:00|223.44966|236.25319|221.98776|238.5239|218.26048|239.65033|211.00415|238.55382|201.4449|234.56058|188.01231|226.89333|170.45952|213.98534|0.23819473|283.65|286.425|2.9
9/7/2016 22:15|223.70865|236.39311|222.02339|238.55838|218.36047|239.71442|211.01472|238.60277|201.06818|234.3494|187.57292|226.85947|169.73543|213.68506|0.2382|283.65|286.4125|2.9
9/7/2016 22:30|223.78563|236.4801|221.97699|238.56029|218.11862|239.58902|210.60004|238.43361|200.63412|234.19426|186.88185|226.49965|169.17525|213.57187|0.23816316|283.65|286.4125|2.9
9/7/2016 22:45|223.64058|236.31004|221.72578|238.38167|217.79208|239.38742|210.17465|238.0718|200.22499|234.00298|186.32556|226.1515|168.75427|213.36075|0.23819473|283.71667|286.40625|2.9
9/7/2016 23:00|223.41032|236.03963|221.40378|238.19177|217.6496|239.32336|209.769|237.91516|199.81706|233.73225|186.09048|225.90828|168.63078|213.09232|0.23821579|283.65|286.4|2.89
9/7/2016 23:15|223.13379|235.99327|221.3912|238.18547|217.35818|239.11789|209.753|237.91989|199.66765|233.70671|185.98541|225.95074|168.30946|213.09883|0.23816316|283.48334|286.38748|2.89
9/7/2016 23:30|223.14563|235.9801|221.37906|238.1825|217.37321|239.20805|209.73529|237.95883|199.75586|233.77403|185.88106|225.90826|168.43222|213.05576|0.23813158|283.41666|286.38126|2.89
9/7/2016 23:45|223.19933|236.01418|221.32468|238.20126|217.40697|239.12128|209.73013|237.89847|199.78548|233.79941|186.13443|226.02428|168.46564|213.0793|0.23818421|283.38333|286.38126|2.89
9/8/2016 0:00|223.10355|236.12123|221.45988|238.38202|217.5089|239.17688|209.79665|238.08829|199.79321|233.75523|186.0758|225.86903|168.46768|212.96318|0.23815262|283.28333|286.38126|2.89
9/8/2016 0:15|223.08914|235.95634|221.32901|238.12706|217.35136|239.16928|209.61769|237.8537|199.54195|233.60132|185.83974|225.83577|168.3114|212.77492|0.2381579|283.21667|286.36874|2.89
9/8/2016 0:30|223.14159|236.14993|221.30629|238.22357|217.2637|238.91461|209.78302|237.90242|199.61801|233.55562|185.7592|225.83098|168.26157|212.86133|0.23817368|283.15|286.35626|2.89
9/8/2016 0:45|223.33354|236.0096|221.39363|238.15369|217.34982|239.15471|209.68024|237.85695|199.63359|233.61906|185.7851|225.72781|168.13574|212.82385|0.23817368|283.25|286.35626|2.89
9/8/2016 1:15|223.13936|235.93459|221.465|238.15009|217.3195|239.03879|209.52458|237.72653|199.51239|233.61502|185.67995|225.70004|168.06601|212.8256|0.23819473|283.28333|286.34375|2.89
9/8/2016 1:30|223.27309|236.16106|221.31238|238.06796|217.28769|239.11359|209.64801|237.87033|199.56444|233.57495|185.72601|225.7515|168.10886|212.82053|0.23821053|283.38333|286.34375|2.89
9/8/2016 1:45|218.38052|230.66714|221.4517|238.20468|217.4129|239.1028|209.67581|237.7283|199.47887|233.52032|185.69405|225.5622|168.0425|212.67116|0.23819473|283.31668|286.3375|2.89
9/8/2016 2:00|223.3452|236.09634|221.4852|238.20723|217.41371|239.15393|209.78117|237.7134|199.61859|233.453|185.75714|225.70848|168.13615|212.7621|0.23819473|283.25|286.33124|2.89
9/8/2016 2:15|223.37904|236.17355|221.56471|238.25562|217.60866|239.18657|209.83543|237.82059|199.73259|233.5744|185.89029|225.72328|168.2504|212.83336|0.23818421|283.15|286.31876|2.89
9/8/2016 2:30|223.48286|236.17241|221.57216|238.25662|217.69283|239.3569|209.97281|237.96797|199.82828|233.66934|186.06924|225.87471|168.29033|212.94441|0.23813158|283.15|286.31876|2.88
9/8/2016 2:45|223.70767|236.36424|221.76399|238.46857|217.82993|239.38385|210.12694|237.87064|199.94049|233.67302|186.16063|225.80714|168.6043|212.90561|0.23821053|283.15|286.31876|2.88
9/8/2016 3:00|223.61348|236.3287|221.82855|238.338|217.8711|239.37|210.14107|237.84114|200.22658|233.84608|186.38135|225.89633|168.66544|212.7744|0.23820525|283.05|286.29376|2.88
9/8/2016 3:15|223.67688|236.17249|221.76575|238.17082|217.95111|239.27968|210.34204|237.67905|200.18887|233.38515|186.4936|225.63042|168.94293|212.57579|0.23816316|282.91666|286.29376|2.88
9/8/2016 3:30|223.43686|235.8961|221.94807|238.31885|217.82373|238.86388|210.42744|237.45409|200.38664|233.42593|186.70601|225.41273|169.1931|212.54405|0.23820525|282.85|286.3|2.88
9/8/2016 3:45|223.6976|236.01494|221.90355|238.16356|218.20107|239.10742|210.50508|237.60274|200.56232|233.41606|187.03177|225.48497|169.40819|212.49648|0.23822105|282.78333|286.2875|2.88
9/8/2016 4:00|223.6855|235.80971|222.033|238.02196|218.13446|238.8276|210.65733|237.45554|200.9057|233.28473|187.38876|225.4284|169.74556|212.46768|0.23817894|282.75|286.25626|2.88
9/8/2016 4:15|223.9085|235.935|221.99263|237.94136|218.28667|238.86716|210.80624|237.46443|201.0789|233.3099|187.5462|225.5885|170.17993|212.7626|0.23816842|282.65|286.25626|2.88
9/8/2016 4:30|223.97945|236.11572|222.23674|238.21529|218.49522|239.16924|211.1164|237.75372|201.30087|233.6373|187.87585|225.91405|170.69609|213.13484|0.23819473|282.55|286.23126|2.88
9/8/2016 4:45|224.14693|236.1837|222.42513|238.18233|218.59898|238.96358|211.38025|237.83282|201.48134|233.61891|188.24588|225.99483|171.02911|213.11247|0.23818947|282.48334|286.20624|2.88
9/8/2016 5:00|224.19438|236.16377|222.52208|238.28609|218.65872|239.01944|211.40883|237.79056|201.83899|233.71815|188.39288|226.07173|171.2233|213.25252|0.23820525|282.28333|286.1875|2.88
9/8/2016 5:15|224.28725|236.14563|222.59535|238.36687|218.85623|239.15158|211.6061|237.87077|202.02946|233.69434|188.6414|226.00113|171.36429|213.32364|0.23819473|282.25|286.18124|2.88
9/8/2016 5:30|224.3628|236.15906|222.6847|238.1654|218.93025|239.05461|211.67513|237.75212|202.16531|233.68855|188.86967|226.15633|171.71075|213.41444|0.23815262|282.05|286.15|2.88
9/8/2016 5:45|224.1562|235.95082|222.64302|238.0433|218.84149|238.86679|211.68053|237.54799|201.78596|233.32181|188.40146|225.8916|171.0637|212.98262|0.23821053|282.08334|286.13126|2.87
9/8/2016 6:00|223.79219|235.4533|221.96823|237.40001|217.87497|238.01419|210.10298|236.61763|199.7859|232.35857|185.75127|224.6711|168.01433|211.83743|0.23819473|281.95|286.1125|2.87
