Tbvcol,Tbhcol,stemp,dtemp,lai,true_sm,ret_sm
233.82796,244.92812,283.18332,285.90625,2.6,0.2343421,0.150791391890404
233.82504,245.06955,283.08334,285.8875,2.6,0.23436315,0.150172110040431
233.77205,245.00737,283.05,285.875,2.59,0.23427369,0.150310148671986
233.66483,245.10158,282.94998,285.85626,2.59,0.23428947,0.150043906381781
233.69827,244.97433,282.94998,285.83124,2.59,0.23427369,0.150199220465503
233.77406,245.13438,282.88333,285.8125,2.59,0.23427369,0.149459062518894
233.46953,244.8719,282.85,285.79376,2.59,0.23424211,0.15061474246077
233.35951,244.69508,282.78333,285.79376,2.59,0.23424211,0.151026999381761
233.06134,244.48723,282.75,285.76874,2.59,0.23425789,0.152054009003784
233.19164,244.56297,282.71667,285.76874,2.59,0.23422632,0.151471328476518
233.16313,244.53638,282.65,285.7375,2.59,0.23422632,0.151354212625147
233.15524,244.37968,282.58334,285.7125,2.59,0.23421052,0.151455633459027
233.22498,244.12247,282.55,285.7,2.59,0.23421052,0.151688923030899
233.22774,244.22415,282.51666,285.675,2.59,0.23417895,0.151347386236771
233.16397,244.27563,282.44998,285.65625,2.59,0.23419474,0.15116839244823
233.10925,244.1471,282.41666,285.6375,2.58,0.23419474,0.15144102694873
233.12607,244.38638,282.41666,285.6125,2.58,0.23413157,0.150894454799697
233.18182,244.34683,282.38333,285.59375,2.58,0.23414737,0.150715040973661
233.14905,244.3599,282.38333,285.58124,2.58,0.23409474,0.150759175758396
233.1578,244.64754,282.41666,285.55624,2.58,0.23409474,0.150243585966146
233.22914,244.83589,282.48334,285.53125,2.58,0.23409474,0.149883633586799
232.98154,244.7462,282.58334,285.525,2.58,0.23409474,0.150991538573728
232.62714,245.0267,282.71667,285.51874,2.58,0.23407894,0.151720863789718
231.57596,244.65297,282.95,285.49374,2.58,0.23405789,0.155813506425539
230.96194,244.55176,283.11667,285.4875,2.58,0.23405789,0.158082729755564
230.62184,244.92177,283.35,285.4875,2.58,0.23402105,0.15893236932654
229.9905,244.92023,283.61667,285.4875,2.58,0.23402105,0.161388490324599
229.51395,245.12915,283.91666,285.48126,2.58,0.2340158,0.163139556881971
228.3953,244.9236,284.25,285.4875,2.57,0.23402105,0.167490871773275
227.47314,245.04675,284.58334,285.49374,2.57,0.234,0.170678930798887
225.7315,243.9537,284.88333,285.51874,2.57,0.234,0.17847785491734
225.9388,244.90594,285.25,285.525,2.57,0.234,0.177185792841475
224.83188,244.37183,285.65,285.5625,2.57,0.23398422,0.182611070861056
225.51396,246.02293,286.08334,285.56876,2.57,0.23396842,0.178822867928983
224.65958,246.04362,286.51666,285.6,2.57,0.23398422,0.182516936717275
223.61469,245.68181,286.95,285.6125,2.57,0.23400526,0.187571827211237
224.26688,246.28186,287.41666,285.64374,2.57,0.23398422,0.186329154714974
224.64954,247.93709,287.88333,285.7,2.57,0.23396842,0.183421793710676
226.23553,249.04982,288.41666,285.74374,2.57,0.2340158,0.178950599099714
229.67926,253.28004,288.88333,285.8,2.57,0.234,0.162971151764373
226.82272,249.9807,289.25,285.85,2.57,0.234,0.178544241052649
226.05302,249.49345,289.58334,285.89374,2.56,0.2339842,0.182837717378558
227.08417,250.98627,289.81665,285.95624,2.56,0.23394737,0.177822953449065
226.37471,248.87108,289.91666,286.0125,2.56,0.23393157,0.184738667398856
225.6136,248.18698,290.01666,286.0625,2.56,0.23391579,0.188647104257429
224.81396,247.49934,290.18335,286.11874,2.56,0.23386316,0.192955196819768
225.07968,248.10303,290.51666,286.225,2.56,0.23386316,0.192228357556757
225.21426,248.41772,290.65,286.25626,2.56,0.23384736,0.191690552432765
224.99117,248.22838,290.68335,286.2875,2.56,0.2338421,0.192848455862124
224.05046,247.00366,290.75,286.34375,2.56,0.23382631,0.198425749917159
224.21143,246.54681,290.81668,286.38126,2.56,0.23381053,0.199368928174944
225.04095,247.94154,290.85,286.4125,2.56,0.23379473,0.19410297421616
225.24893,247.93027,290.78333,286.4625,2.56,0.23377894,0.193360839128091
225.06444,247.45773,290.71667,286.4875,2.56,0.23376316,0.194687853282118
225.17538,247.14719,290.61667,286.53125,2.55,0.23376316,0.194757576690616
225.127,246.85771,290.45,286.575,2.55,0.23373158,0.194929789387215
225.16927,246.74849,290.25,286.6,2.55,0.23370527,0.194308884789738
225.14146,246.54263,290.01666,286.61874,2.55,0.23369473,0.193961668257822
224.85056,246.16228,289.81668,286.6375,2.55,0.23366316,0.194827057242942
224.85162,245.88144,289.58334,286.65625,2.55,0.23364738,0.194580736054249
225.25043,246.08452,289.35,286.66876,2.55,0.2336421,0.192192700342186
225.38968,246.04893,289.18335,286.6875,2.55,0.2336,0.191288930451208
225.66035,246.04732,288.91666,286.7,2.55,0.23353684,0.1895898763886
227.89706,246.72934,288.75,286.725,2.55,0.23348947,0.18174056578108
228.0163,246.5409,288.58334,286.71875,2.55,0.23350526,0.181236460641386
228.46007,246.83424,288.31668,286.74374,2.55,0.23347369,0.17849276221928
229.71489,247.36124,288.15,286.725,2.55,0.2334579,0.173547803337395
234.57704,249.0675,287.94998,286.725,2.54,0.2334421,0.156983654100066
235.44983,249.43182,287.78333,286.73126,2.54,0.23342106,0.153480182971864
235.74837,249.58875,287.61667,286.725,2.54,0.2333842,0.151845035219273
235.56996,249.29558,287.4167,286.725,2.54,0.2333842,0.152221316346792
235.63403,249.19296,287.25,286.725,2.54,0.23333158,0.151712496865712
235.33647,248.77388,287.0833,286.71875,2.54,0.2333842,0.152748955454396
234.95488,248.49083,286.85,286.7,2.54,0.23335263,0.153483209386362
234.98628,248.16182,286.71667,286.6875,2.54,0.23335263,0.153622997984648
235.00224,248.09213,286.48334,286.66876,2.54,0.23333158,0.152929312086499
234.99168,247.96635,286.35,286.675,2.54,0.2333,0.152772428798405
235.02858,248.0006,286.15,286.65625,2.54,0.23326842,0.151929333537231
235.04512,248.03105,285.98334,286.63126,2.54,0.23328948,0.151253258858748
235.13943,247.9947,285.81665,286.625,2.54,0.23325789,0.150537191959308
235.2783,247.89813,285.68332,286.6125,2.54,0.23323685,0.149939501421977
235.1898,247.66943,285.31665,286.56876,2.53,0.23316842,0.14938137877169
235.09727,247.27234,285.18335,286.55624,2.53,0.23316842,0.149965628165629
234.5547,246.7403,285.01666,286.51874,2.53,0.23316842,0.15180895955241
234.061,246.40587,284.85,286.5,2.53,0.23311579,0.153146386771461
233.404,246.03491,284.68335,286.4875,2.53,0.2331,0.154967523445066
232.36003,245.32848,284.51666,286.4625,2.53,0.2331,0.158430395235526
231.29065,244.73282,284.38333,286.4375,2.53,0.23308422,0.161849485518357
230.4024,244.26355,284.25,286.40625,2.53,0.23306842,0.164558910140711
229.11388,243.76898,284.11667,286.3875,2.53,0.23303685,0.168328209471964
228.12076,243.33234,283.91666,286.36874,2.53,0.2330421,0.171016721595814
226.99661,242.91736,283.78336,286.33124,2.53,0.23298422,0.174206577238377
226.69818,242.70055,283.65,286.3,2.53,0.23296842,0.17492817301983
226.30118,242.61783,283.55,286.26874,2.53,0.23293684,0.175720086512209
225.92613,242.35645,283.35,286.24374,2.53,0.23291579,0.176498430018751
225.63028,242.25252,283.25,286.21875,2.53,0.23291579,0.177089607534314
225.33307,242.12244,283.18335,286.19376,2.53,0.23288421,0.17785869394316
225.46556,242.23473,283.01666,286.15,2.53,0.2328421,0.176672542187081
225.40138,242.08879,282.88333,286.1375,2.53,0.23282105,0.176673221498733
225.31767,241.92757,282.78333,286.13126,2.53,0.23280527,0.176876406198089
224.14969,241.57935,282.68335,286.09375,2.53,0.23276842,0.180148626504327
223.08658,241.109,282.58334,286.09375,2.52,0.23278947,0.183460715975584
222.17076,240.8679,282.48334,286.04376,2.52,0.23273684,0.185877866978362
221.77528,240.72711,282.38333,286.03125,2.52,0.23271053,0.186805580723427
221.9853,240.7385,282.25,286.00626,2.52,0.23269475,0.185767867890126
222.40157,240.76328,282.18332,285.96875,2.52,0.23267895,0.184423214988431
223.17757,241.18593,282.05,285.9375,2.52,0.23269475,0.181083183769944
223.67409,241.24124,282.01666,285.9,2.52,0.23269475,0.179598129616814
223.6406,241.01338,281.95,285.88126,2.52,0.23269475,0.179934285314026
224.3913,241.34422,281.85,285.85,2.52,0.23267895,0.176994299784345
227.17087,242.5333,281.81665,285.825,2.52,0.23264211,0.167493683198817
229.72818,243.655,281.78333,285.8,2.52,0.23261052,0.158776270700408
232.69878,245.31587,281.75,285.7625,2.52,0.23264211,0.148050404109164
234.89386,246.93103,281.78333,285.74374,2.52,0.23259474,0.139653329624562
237.57686,248.26538,281.88333,285.7125,2.52,0.23259474,0.130901735063483
238.3267,249.00728,282.01666,285.6875,2.52,0.23259474,0.128076625626819
238.11246,249.25743,282.28333,285.6625,2.52,0.23256315,0.128896917884494
237.55034,249.20386,282.44998,285.63126,2.52,0.23254737,0.130826289915428
237.44984,249.24974,282.61667,285.6375,2.52,0.23254211,0.131489980958252
237.06874,249.2522,282.75,285.63126,2.52,0.23252632,0.13280557522076
236.50026,248.93304,282.98334,285.6125,2.51,0.23248947,0.135486386702955
235.76242,248.80853,283.18332,285.60626,2.51,0.23252632,0.138129700818872
235.17046,248.70343,283.38333,285.61874,2.51,0.23244211,0.140406693531102
234.27455,248.54199,283.58334,285.6,2.51,0.23242106,0.143518123429394
233.56667,248.48834,283.91666,285.61874,2.51,0.23240526,0.146427737562212
232.88495,248.94774,284.25,285.625,2.51,0.23238948,0.148256209832457
232.1957,249.21356,284.55,285.64374,2.51,0.23238948,0.150394226148165
229.77934,248.54312,284.85,285.65,2.51,0.23238948,0.158662208308843
229.56052,248.56956,285.18335,285.65,2.51,0.23238948,0.160265188665156
229.53508,248.61305,285.51666,285.675,2.51,0.23237368,0.161384074632962
230.66266,252.49158,288.25,285.9125,2.51,0.23231053,0.160062829085326
229.7638,251.93266,288.51666,285.95,2.51,0.23232631,0.16441024290806
229.39517,251.67574,288.78333,286.00626,2.51,0.23229474,0.166845434707642
229.39937,251.55585,289.25,286.1,2.5,0.23228948,0.168807195339294
229.76802,251.76677,289.45,286.1375,2.5,0.23232631,0.168169592764574
229.36572,251.40843,289.55,286.19376,2.5,0.23225263,0.170343100083483
229.24095,251.10446,289.58334,286.23126,2.5,0.23223685,0.171456687945459
229.14053,250.67477,289.65,286.275,2.5,0.23223685,0.172909561699536
229.29868,250.55757,289.65,286.3125,2.5,0.23225263,0.172789715591244
229.26105,250.33937,289.61667,286.3625,2.5,0.23218422,0.173271414664839
229.40263,250.27014,289.58334,286.39374,2.5,0.23215263,0.172964354946138
229.30363,250.07802,289.51666,286.425,2.5,0.23215263,0.173411318093702
229.23059,249.85213,289.41666,286.45,2.5,0.23211579,0.173741391621738
229.49762,250.0114,289.31668,286.475,2.5,0.23208421,0.172376626039292
229.47736,249.70755,289.21667,286.51874,2.5,0.23208421,0.172754985753623
229.44618,249.48193,289.08334,286.525,2.5,0.23206316,0.172846044690308
229.65321,249.58089,289.01666,286.5375,2.5,0.23203684,0.171877993121966
229.90929,249.58336,288.81665,286.55624,2.5,0.23203684,0.170523597520439
231.52603,250.09273,288.71664,286.55624,2.5,0.23200525,0.165019837148107
231.78484,250.16034,288.58334,286.575,2.5,0.23200525,0.163774026566824
232.02809,250.1381,288.41666,286.6,2.5,0.23198421,0.162648494850436
232.0288,249.98898,288.25,286.6,2.5,0.23194736,0.162380711952939
231.85735,249.67017,288.08334,286.59375,2.49,0.23191579,0.162895890567535
232.24713,249.76337,287.95,286.6,2.49,0.23189999,0.161269043854009
232.48766,249.80818,287.81665,286.6125,2.49,0.23188421,0.160124938734654
232.66002,249.9114,287.65,286.60626,2.49,0.23183158,0.158904719760862
234.9175,250.93027,287.48334,286.59375,2.49,0.23183158,0.150636206377436
241.73752,253.5242,287.31665,286.60626,2.49,0.23184736,0.128128815846013
241.04514,252.85382,287.25,286.61874,2.49,0.23179473,0.130924900681488
241.89044,253.08649,287.05,286.6,2.49,0.23179473,0.127751108016603
246.01488,254.52138,286.88333,286.6,2.49,0.23179999,0.114339410991087
242.393,250.49551,286.78333,286.5875,2.49,0.23177895,0.13059569172017
235.02132,244.43001,286.68335,286.575,2.49,0.2317421,0.161149054428761
231.60677,241.17847,286.55,286.59375,2.49,0.2317421,0.17650096243578
228.48132,239.09776,286.44998,286.5875,2.49,0.23177895,0.188903056914664
228.51312,238.2932,286.31668,286.575,2.49,0.23176315,0.190177052543612
227.118,236.71819,286.21667,286.5625,2.49,0.23176315,0.197117252141767
225.29236,235.55333,286.11667,286.54376,2.49,0.23174737,0.204279989311273
224.12778,235.37236,285.91666,286.50626,2.49,0.23175263,0.206952618741394
223.50633,235.09717,285.81665,286.49374,2.49,0.23176841,0.208845482803281
225.18457,236.08443,285.71667,286.49374,2.49,0.23176841,0.20167450325859
224.56412,235.67735,285.61667,286.49374,2.48,0.23173684,0.203876893751466
223.72832,235.26471,285.51666,286.46875,2.48,0.23175263,0.2066473574476
223.27539,235.18831,285.45,286.46875,2.48,0.23172106,0.207749999561916
223.16605,235.38214,285.31665,286.46875,2.48,0.2317579,0.207033717746881
223.61394,235.66719,285.25,286.44376,2.48,0.23175263,0.204902692783705
226.22849,237.14754,285.18332,286.4375,2.48,0.23180526,0.194351948836938
226.93318,236.3921,285.11667,286.43124,2.48,0.23187369,0.194049885580843
225.24155,235.08179,285.05002,286.425,2.48,0.23192632,0.201287892369075
223.75089,233.88353,284.95,286.40625,2.48,0.23197895,0.207671876198919
223.40057,233.43658,284.88333,286.36874,2.48,0.23207368,0.209399138988285
221.5506,232.34854,284.81665,286.3625,2.48,0.23208421,0.216683059781357
220.50728,231.96811,284.75,286.3625,2.48,0.23206316,0.220117065865765
220.26582,232.32933,284.68332,286.33124,2.48,0.2321,0.219557364268799
220.11342,232.37198,284.61667,286.3375,2.48,0.2321,0.219581289393747
220.23352,232.60185,284.55002,286.3,2.48,0.23211579,0.218400560705419
220.5242,232.86394,284.51666,286.28125,2.48,0.23213159,0.216838654791814
220.77638,233.30507,284.45,286.2875,2.48,0.2322,0.214814991519994
222.10442,234.1734,284.38333,286.2875,2.48,0.23217894,0.208950940056851
223.0957,234.5838,284.35,286.26874,2.48,0.23221053,0.205239927487587
223.11104,234.72314,284.28333,286.2625,2.48,0.23222631,0.204599868209838
223.46356,235.0659,284.25,286.225,2.47,0.23224737,0.202714739906717
224.05847,235.33856,284.18332,286.2125,2.47,0.23226316,0.200261937820707
223.58318,235.12422,284.15,286.19376,2.47,0.23226316,0.201861831595044
223.24254,235.13005,284.15,286.175,2.47,0.2322579,0.202718177854614
222.87567,235.06076,284.05002,286.1625,2.47,0.23227894,0.203437187513802
222.91446,235.00227,284.05002,286.13126,2.47,0.23227894,0.203461441889967
222.82147,235.17595,284.01666,286.125,2.47,0.23233157,0.203152450307825
222.85445,235.12125,284.01666,286.1,2.47,0.23236316,0.203185667661724
223.00755,235.46759,283.98334,286.0875,2.47,0.23232105,0.201827134885907
223.05396,235.65332,283.98334,286.08124,2.47,0.23234737,0.201261675254526
223.00352,235.70644,284.01666,286.06876,2.47,0.23234737,0.201387138728683
222.8942,235.75322,284.01666,286.0375,2.47,0.23234737,0.201541069788141
222.90613,235.83282,284.08334,286.0125,2.47,0.23234737,0.201565276705988
222.89307,235.77837,284.05,286.0125,2.47,0.23232631,0.201599900621036
222.84006,235.88788,284.05,286,2.47,0.23236316,0.201469064146405
222.65903,236.01746,284.05,285.99374,2.47,0.23235789,0.20162324861534
222.50378,235.96156,284.11667,285.9875,2.47,0.23237894,0.202410749294377
222.07999,235.87141,284.18335,285.96875,2.47,0.23235789,0.203968003693711
222.01021,236.05937,284.28333,285.9625,2.46,0.23239474,0.204083442359063
221.47418,236.14206,284.38333,285.95624,2.46,0.23239474,0.205655254370003
221.1363,236.22104,284.58334,285.95,2.46,0.23242632,0.20711923740322
220.6318,236.4869,284.75,285.94376,2.46,0.23244211,0.208435051157504
219.91403,236.30672,284.91666,285.95,2.46,0.23242632,0.211396909637601
219.31137,236.35497,285.11667,285.9375,2.46,0.23240526,0.213638703471946
218.75008,236.53743,285.28333,285.9625,2.46,0.23243684,0.215332249663429
218.09209,236.33614,285.45,285.95624,2.46,0.23243684,0.21821834997811
217.83444,236.26428,285.58334,285.9625,2.46,0.23244211,0.219617562961047
221.56708,239.63223,285.68332,285.96875,2.46,0.2324,0.202157834184958
225.47281,243.62051,285.75,285.98126,2.46,0.23244211,0.183296609750682
221.35419,238.49512,285.85,285.9875,2.46,0.2324158,0.206084857437723
217.5207,237.0231,285.9167,286,2.46,0.23243684,0.21992870825484
219.1876,237.5938,285.88333,286.00626,2.46,0.23243684,0.214037261363762
217.10435,236.52975,285.9167,286.01874,2.46,0.23245263,0.222259260458223
216.72052,236.24005,285.98334,286.025,2.46,0.23245263,0.22427369791669
216.24202,236.1661,286.08334,286.025,2.46,0.23243158,0.226135842337946
215.6214,236.8561,286.25,286.0625,2.46,0.23245263,0.22673179683516
215.23036,236.36345,286.35,286.06876,2.46,0.23245263,0.22943647667133
215.10544,236.36441,286.38333,286.06876,2.45,0.23243158,0.229904485774912
215.15134,236.24893,286.41666,286.075,2.45,0.23245263,0.230221715212852
214.74829,236.21852,286.48334,286.0875,2.45,0.23244737,0.231652467861383
215.07547,236.56299,286.51666,286.09375,2.45,0.23245263,0.23004886363548
214.70277,236.4702,286.55002,286.10626,2.45,0.23246317,0.231416965850318
214.63054,236.3364,286.51666,286.11874,2.45,0.23241054,0.231813939126032
214.86417,236.44438,286.55002,286.125,2.45,0.23241054,0.231063162640575
214.72032,236.40689,286.55002,286.15625,2.45,0.23241054,0.23155064292505
214.99648,236.61893,286.58334,286.15625,2.45,0.2324158,0.230419195933732
214.85716,236.30797,286.48334,286.15625,2.45,0.23239474,0.231159567528588
214.63205,236.33568,286.45,286.1625,2.45,0.23239474,0.231544213242009
214.68338,236.07767,286.35,286.16876,2.45,0.23237894,0.231648226371125
214.9872,236.13826,286.25,286.19376,2.45,0.23237894,0.230276454233195
215.10278,235.8539,286.15,286.2,2.45,0.23236316,0.230278409109616
215.54779,236.14957,286.05,286.20624,2.45,0.23237894,0.227933821968046
218.00839,237.08923,285.95,286.225,2.45,0.2323842,0.218721036436495
222.21913,238.94298,285.85,286.225,2.45,0.23234737,0.202898778155613
225.32375,239.9026,285.75,286.225,2.45,0.23234737,0.192286494761227
225.54626,239.93266,285.65,286.2375,2.45,0.23235263,0.191276141733853
225.77509,240.18826,285.5833,286.23126,2.45,0.23233157,0.189847076328726
226.06316,240.27037,285.48334,286.23126,2.44,0.23233683,0.188548721040986
226.14987,240.15681,285.38333,286.225,2.44,0.23233157,0.188210200877799
226.10358,240.19138,285.28333,286.2125,2.44,0.23233157,0.18786834289787
225.71086,239.73341,285.18332,286.2125,2.44,0.23233157,0.189544796935427
225.40973,239.30547,285.11667,286.20624,2.44,0.2323,0.191044848603142
225.195,239.21672,285.05,286.2,2.44,0.23231053,0.191543471603875
224.99379,238.91296,284.95,286.1875,2.44,0.2323158,0.192376106079337
224.89915,238.9383,284.85,286.1875,2.44,0.23229474,0.192182004365283
225.05508,239.05644,284.78333,286.18124,2.44,0.23226316,0.191257083996569
225.08376,238.96437,284.71667,286.1625,2.44,0.2322421,0.191135544194556
225.177,239.1048,284.68332,286.18124,2.44,0.2323,0.190460222907834
225.28322,239.068,284.58334,286.16876,2.44,0.23223685,0.189893639506584
225.33888,239.18289,284.55,286.14374,2.44,0.23225789,0.189349515766853
225.64449,239.22354,284.38333,286.11874,2.44,0.23227894,0.187846242292149
225.47105,239.16934,284.35,286.11874,2.44,0.2322421,0.188286769786584
225.60555,239.36311,284.28333,286.09375,2.44,0.23222105,0.187242005044502
225.6798,239.40567,284.28333,286.09375,2.44,0.2322421,0.186956903479324
225.77538,239.43553,284.25,286.075,2.44,0.23220526,0.186512746629067
225.72972,239.33994,284.18332,286.06876,2.44,0.23220526,0.186596310163721
225.85124,239.33296,284.15,286.0625,2.43,0.23220526,0.186177945958137
225.93378,239.49922,284.11667,286.0625,2.43,0.23222105,0.185469357251543
226.06174,239.60474,284.01666,286.04376,2.43,0.23222631,0.184529514037588
225.99226,239.42871,284.01666,286.04376,2.43,0.23222631,0.185103145451573
226.10587,239.41702,283.88333,286.025,2.43,0.23221053,0.184343423312987
225.99794,239.25746,283.81665,286,2.43,0.23222631,0.184717945335543
226.11658,239.16425,283.71664,285.975,2.43,0.23219474,0.184248502965453
225.95851,238.81398,283.61667,285.975,2.43,0.23219474,0.185074974052799
225.76747,238.62178,283.51666,285.96875,2.43,0.23219474,0.185623999036805
225.56096,238.218,283.41666,285.95624,2.43,0.23221053,0.186689795508553
225.68108,238.3122,283.35,285.94376,2.43,0.23219474,0.185920120238772
226.47052,239.28433,283.28333,285.93124,2.43,0.2321579,0.181488232402325
226.74251,239.71495,283.21667,285.925,2.43,0.23219474,0.179601141290584
226.87675,239.789,283.18335,285.90625,2.43,0.23219474,0.178968959856993
226.94012,239.97755,283.08334,285.89374,2.43,0.23217368,0.178028205122331
226.8862,239.73727,283.08334,285.8875,2.43,0.23217368,0.178691235209704
227.0061,239.94,283.05002,285.88126,2.43,0.2321421,0.177819567644221
227.11882,239.9671,283.01666,285.85,2.43,0.2321579,0.177339076857082
227.33536,240.02296,282.98334,285.81876,2.43,0.23213685,0.176535706941611
227.3348,240.19112,282.95,285.81876,2.42,0.2321421,0.176049258727653
227.31648,240.09706,282.91666,285.79376,2.42,0.23217368,0.176167944626309
227.3711,240.2008,282.88333,285.76874,2.42,0.23213685,0.175669624021825
227.64262,240.33423,282.88333,285.75626,2.42,0.23213685,0.174690435225499
227.72234,240.52483,282.88333,285.71875,2.42,0.2321579,0.174049940523471
227.7848,240.67078,282.91666,285.7125,2.42,0.23211579,0.173688157934902
227.74442,240.6708,282.95,285.7,2.42,0.23211579,0.173897656830693
227.88174,240.68681,282.98334,285.6875,2.42,0.23211579,0.173628500591608
227.66153,240.67926,283.01666,285.675,2.42,0.23211579,0.1743039853201
227.59999,240.6187,283.08334,285.66876,2.42,0.23211579,0.174821027238564
227.21378,240.85242,283.28333,285.65,2.42,0.23211579,0.175968666779189
226.77144,240.53221,283.41666,285.6375,2.42,0.2321,0.178249355643765
226.37614,240.451,283.55002,285.63126,2.42,0.23211579,0.179895851511994
225.8423,240.40152,283.68332,285.625,2.42,0.23211579,0.181825137858369
225.19926,240.54883,283.88333,285.625,2.42,0.23211053,0.18383934137768
224.2382,240.08339,284.11667,285.63126,2.42,0.23211579,0.18817784386808
224.06384,240.21542,284.31668,285.64374,2.42,0.2321,0.189065779937331
223.21129,240.36041,284.58334,285.64374,2.42,0.23212105,0.191888425145021
222.42934,240.48254,284.91666,285.65625,2.42,0.23209473,0.194854525033547
221.41934,240.94589,285.28336,285.6625,2.41,0.23212105,0.197745514634744
220.2883,241.31335,285.71667,285.675,2.41,0.2321,0.201441349329938
219.75572,241.116,286.11667,285.69376,2.41,0.23212105,0.204838229161961
219.16629,241.46063,286.58334,285.7125,2.41,0.2321421,0.207378193215916
218.7519,241.72287,287.01666,285.75626,2.41,0.23211579,0.209560197682886
218.66125,242.37231,287.41666,285.79376,2.41,0.23214737,0.209846452322924
222.73775,246.2493,287.78333,285.825,2.41,0.23211053,0.191761704997922
227.84912,250.74274,288.11667,285.86874,2.41,0.23210527,0.170235910320013
223.44463,244.76572,288.48334,285.90625,2.41,0.2321421,0.196112733044361
220.33058,244.45312,288.78333,285.95624,2.41,0.23214737,0.206084310772337
222.56335,245.65833,289.01666,286.0125,2.41,0.23212631,0.198428611527504
219.349,244.18411,289.21667,286.05624,2.41,0.23214737,0.211067870329638
219.11182,242.75171,289.44998,286.1125,2.41,0.23212631,0.216171049496463
218.91321,243.23929,289.65,286.14374,2.41,0.2321421,0.216330831450285
218.80913,243.26552,289.98334,286.25,2.41,0.23208947,0.217969671097086
219.92429,244.44215,290.15,286.2875,2.41,0.23208947,0.212858095860726
219.18016,243.60748,290.28333,286.34375,2.41,0.23208947,0.217437664884046
219.64629,244.27135,290.38333,286.38126,2.41,0.23207368,0.215008168208894
219.5102,243.69147,290.41666,286.43124,2.41,0.23208947,0.216955258960374
218.88152,242.34288,290.41666,286.4625,2.4,0.23208947,0.221989296912219
219.75931,243.67992,290.38333,286.4875,2.4,0.23208947,0.216214936194918
219.58418,243.10968,290.35,286.525,2.4,0.23208421,0.217964582224494
219.51913,243.00212,290.31668,286.575,2.4,0.23203684,0.218285292043017
219.643,242.80246,290.21667,286.58124,2.4,0.23205264,0.218039763106248
219.88658,243.06032,290.11667,286.6125,2.4,0.232,0.21635790415718
219.92096,242.83865,289.98334,286.64374,2.4,0.2320421,0.216275528673117
220.02266,242.60031,289.88333,286.65625,2.4,0.2320421,0.216187801982236
220.30447,242.61417,289.71667,286.68124,2.4,0.23202105,0.214736479636087
220.5696,242.54042,289.51666,286.7,2.4,0.23200001,0.213409054172903
220.72086,242.25604,289.31665,286.7125,2.4,0.23196316,0.212895565283417
220.73053,241.78094,289.11667,286.7375,2.4,0.23196842,0.213225843566385
220.8919,241.61278,288.85,286.75,2.4,0.23191579,0.212131868238408
221.13553,241.57454,288.65,286.75626,2.4,0.2319,0.21077976540017
221.55156,241.62666,288.44998,286.78125,2.4,0.23188947,0.208774891756854
222.04973,241.75185,288.21667,286.76874,2.4,0.23188947,0.206239841306026
222.39622,241.89853,287.98334,286.76874,2.4,0.23184738,0.204065556582325
222.72958,242.03073,287.78333,286.76874,2.4,0.23188947,0.202102867720375
223.30103,242.37433,287.58334,286.74374,2.4,0.23182105,0.199029719946286
223.1661,242.23169,287.38333,286.74374,2.39,0.23182105,0.19893339422877
223.03108,241.94417,287.15,286.75,2.39,0.23182105,0.199051835986749
222.83647,241.64865,286.95,286.7375,2.39,0.23181053,0.199461630401617
223.10477,241.81073,286.75,286.725,2.39,0.23179473,0.197617224179277
223.0029,241.5209,286.55,286.7,2.39,0.2317579,0.197770905267348
223.18558,241.54024,286.38333,286.68124,2.39,0.23175263,0.196610293429172
223.29796,241.5337,286.18335,286.6625,2.39,0.23171578,0.195565314404813
223.36516,241.43642,286.01666,286.65625,2.39,0.23170526,0.194981982429543
223.50162,241.48708,285.88333,286.65,2.39,0.23167369,0.194009339456337
223.7444,241.33495,285.75,286.6375,2.39,0.2317,0.193233134229609
223.8553,241.26933,285.55,286.61874,2.39,0.23163684,0.192339119924986
223.67477,240.83015,285.21667,286.55,2.39,0.23163684,0.192514255676601
223.59149,240.53224,285.05002,286.525,2.39,0.23163684,0.192770200321775
223.48575,240.2869,284.91666,286.5125,2.39,0.23163684,0.193094655607058
223.36917,240.1079,284.75,286.49374,2.39,0.23161052,0.193165901409966
222.97249,239.83188,284.58334,286.48126,2.39,0.23156315,0.194173176599763
222.63634,239.44319,284.48334,286.4625,2.39,0.23156843,0.195536140699155
222.49062,239.51947,284.28333,286.43124,2.39,0.23159474,0.194959105082164
222.71982,239.84038,284.21667,286.4125,2.39,0.23154737,0.193381119665732
222.53035,239.44292,284.05,286.4,2.38,0.23156843,0.194143891232179
222.17125,239.10936,283.91666,286.375,2.38,0.23159474,0.195307437609659
221.70749,238.92166,283.75,286.3375,2.38,0.23153158,0.196267793130076
221.49403,238.86412,283.65,286.30624,2.38,0.23150526,0.196548189959161
220.92555,238.55516,283.55,286.2625,2.38,0.23151053,0.19830254152751
220.62099,238.40808,283.38333,286.225,2.38,0.23147894,0.198766975568791
220.28937,238.19931,283.28333,286.2125,2.38,0.23148948,0.199708072726037
220.09457,238.29776,283.18335,286.20624,2.38,0.23151052,0.199590111451746
219.92607,238.11418,283.08334,286.16876,2.38,0.23143685,0.20004763386064
219.45007,237.76724,282.94998,286.16876,2.38,0.23142105,0.201557635345625
218.73735,237.51648,282.85,286.14374,2.38,0.23142105,0.203557209192608
218.37358,237.3772,282.75,286.11874,2.38,0.23142105,0.204413269817016
