"FID_","POINT_ID","COMMENT","CAL_MOISTU","TEMP_C","REAL_DC","REAL_DC_TC","IMAG_DC","IMAG_DC_TC","SALINITY","CONDUCT","CONDUCT_TC","DATE_","TIME_","VEG_TYPE","VEG_HEIGHT","VEG_ID","SOIL_ID","ROCK_FRAC","IRRI_TYPE","DEW","LATITUDE","LONGITUDE","ALTITUDE"
,"28"," ",0.267573,14.300000,16.022000,16.555470,12.186000,14.000000,0.761000,0.034000,0.039000,"2015-09-22","8:43:13 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6128126.490296,434900.821857,138.300000
,"29"," ",0.183456,14.300000,10.357000,10.917364,9.471000,10.881000,0.914000,0.026000,0.030000,"2015-09-22","8:44:32 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6128125.488488,434941.749631,137.800000
,"30"," ",0.137654,14.100000,8.335000,8.339169,4.313000,4.960000,0.517000,0.012000,0.014000,"2015-09-22","8:45:41 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6128125.987923,434985.861234,137.400000
,"31"," ",0.104427,14.300000,6.700000,6.685865,3.338000,3.839000,0.498000,0.009000,0.011000,"2015-09-22","8:46:47 AM","Grass: Pasture","40 cm"," "," ","0","None","None",6128124.818243,435029.224122,137.700000
,"32"," ",0.101669,14.300000,6.724000,6.556834,2.220000,2.553000,0.330000,0.006000,0.007000,"2015-09-22","8:48:00 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6128124.211515,435073.799953,137.900000
,"33"," ",0.187583,14.300000,11.331000,11.166739,4.609000,5.300000,0.407000,0.013000,0.015000,"2015-09-22","8:49:03 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6128126.367302,435116.987027,138.400000
,"34"," ",0.128430,14.300000,7.673000,7.861903,5.343000,6.139000,0.696000,0.015000,0.017000,"2015-09-22","8:50:16 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6128122.389914,435155.501969,139.100000
,"35"," ",0.089548,14.300000,5.938000,6.004640,3.547000,4.075000,0.597000,0.010000,0.011000,"2015-09-22","8:50:47 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6128122.389914,435155.501969,138.900000
,"36"," ",0.088597,14.300000,5.996000,5.962327,2.838000,3.257000,0.473000,0.008000,0.009000,"2015-09-22","8:51:17 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6128122.573664,435155.348542,138.900000
,"37"," ",0.204699,14.400000,11.930000,12.230881,8.391000,9.630000,0.703000,0.023000,0.027000,"2015-09-22","8:52:26 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6128125.261940,435195.489409,139.200000
,"38"," ",0.113902,14.400000,6.988000,7.138732,4.729000,5.422000,0.677000,0.013000,0.015000,"2015-09-22","8:53:32 AM","Grass: Pasture","10 cm"," "," ","0","None","None",6128126.667021,435237.160620,138.400000
,"39"," ",0.176002,14.300000,10.753000,10.474163,3.472000,3.985000,0.323000,0.010000,0.011000,"2015-09-22","8:54:40 AM","Grass: Pasture","50 cm"," "," ","0","None","None",6128124.380680,435279.618642,138.300000
,"40"," ",0.089754,14.300000,6.203000,6.013808,1.791000,2.058000,0.289000,0.005000,0.006000,"2015-09-22","8:56:05 AM","Grass: Pasture","30 cm"," "," ","0","None","None",6128120.610094,435321.326559,138.000000
,"41"," ",0.187208,15.000000,11.401000,11.143935,3.862000,4.400000,0.339000,0.011000,0.012000,"2015-09-22","9:02:51 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127877.494656,435236.192138,139.300000
,"42"," ",0.177039,15.000000,10.777000,10.535305,3.660000,4.171000,0.340000,0.010000,0.012000,"2015-09-22","9:04:01 AM","Grass: Pasture","60 cm"," "," ","0","None","None",6127868.519025,435195.640690,141.100000
,"43"," ",0.127724,15.000000,7.838000,7.825950,3.973000,4.522000,0.507000,0.011000,0.013000,"2015-09-22","9:05:24 AM","Grass: Pasture","30 cm"," "," ","0","None","None",6127857.128503,435153.433206,141.000000
,"44"," ",0.108122,14.900000,7.028000,6.860693,2.325000,2.647000,0.331000,0.006000,0.007000,"2015-09-22","9:05:55 AM","Grass: Pasture","30 cm"," "," ","0","None","None",6127857.500330,435153.734795,140.900000
,"45"," ",0.096310,14.900000,6.471000,6.309708,2.084000,2.372000,0.322000,0.006000,0.007000,"2015-09-22","9:06:28 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127857.869993,435153.732166,140.900000
,"46"," ",0.130815,15.200000,8.109000,7.983986,3.194000,3.632000,0.394000,0.009000,0.010000,"2015-09-22","9:07:42 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127849.651721,435115.761468,138.100000
,"47"," ",0.099590,15.000000,6.581000,6.460355,2.457000,2.792000,0.373000,0.007000,0.008000,"2015-09-22","9:08:54 AM","Grass: Pasture","30 cm"," "," ","0","None","None",6127858.035642,435073.109125,139.800000
,"48"," ",0.166708,15.200000,9.985000,9.934417,4.786000,5.431000,0.479000,0.013000,0.015000,"2015-09-22","9:10:03 AM","Grass: Pasture","30 cm"," "," ","0","None","None",6127857.546364,435030.367804,139.000000
,"49"," ",0.152559,15.200000,9.054000,9.140122,5.424000,6.149000,0.599000,0.015000,0.017000,"2015-09-22","9:11:11 AM","Grass: Pasture","30 cm"," "," ","0","None","None",6127857.241717,434987.625166,138.900000
,"50"," ",0.082549,15.400000,5.754000,5.696861,2.527000,2.859000,0.439000,0.007000,0.008000,"2015-09-22","9:12:22 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127859.518001,434943.951410,138.100000
,"51"," ",0.096181,15.500000,6.334000,6.303818,3.059000,3.454000,0.483000,0.009000,0.010000,"2015-09-22","9:13:29 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127861.984338,434901.036854,138.600000
,"52"," ",0.080355,15.700000,5.616000,5.602031,2.822000,3.182000,0.502000,0.008000,0.009000,"2015-09-22","9:14:02 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127861.984338,434901.036854,138.700000
,"53"," ",0.106413,15.700000,6.746000,6.779526,3.829000,4.314000,0.568000,0.011000,0.012000,"2015-09-22","9:14:32 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127861.986510,434901.341072,138.800000
,"54"," ",0.289486,16.000000,17.645000,18.216270,14.438000,16.197000,0.818000,0.040000,0.045000,"2015-09-22","9:17:19 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127861.312682,434858.753154,139.800000
,"55"," ",0.120486,16.000000,7.430000,7.462130,4.203000,4.715000,0.566000,0.012000,0.013000,"2015-09-22","9:19:20 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127859.354619,434817.543468,139.000000
,"56"," ",0.104172,16.200000,6.622000,6.673885,3.970000,4.449000,0.599000,0.011000,0.012000,"2015-09-22","9:21:08 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127856.816850,434772.839254,139.500000
,"57"," ",0.151663,16.300000,8.886000,9.090911,6.609000,7.392000,0.744000,0.018000,0.021000,"2015-09-22","9:22:12 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127856.334875,434731.314797,138.800000
,"58"," ",0.201026,16.300000,11.596000,11.998401,9.897000,11.057000,0.854000,0.028000,0.031000,"2015-09-22","9:23:21 AM","Grass: Pasture","30 cm"," "," ","0","None","None",6127867.325347,434691.533573,138.200000
,"59"," ",0.175086,16.300000,10.091000,10.420317,8.426000,9.404000,0.835000,0.023000,0.026000,"2015-09-22","9:24:49 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127858.175536,434652.809288,137.000000
,"60"," ",0.122515,16.300000,7.388000,7.563262,5.553000,6.197000,0.752000,0.015000,0.017000,"2015-09-22","9:25:20 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127858.727850,434652.501095,137.000000
,"61"," ",0.167103,16.300000,9.631000,9.957046,8.161000,9.098000,0.847000,0.023000,0.025000,"2015-09-22","9:25:56 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127858.913772,434652.651880,137.000000
,"62"," ",0.138690,16.700000,8.254000,8.393656,5.766000,6.407000,0.699000,0.016000,0.018000,"2015-09-22","9:27:11 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127857.871300,434610.370838,137.800000
,"63"," ",0.158702,16.700000,9.294000,9.480899,6.792000,7.539000,0.731000,0.019000,0.021000,"2015-09-22","9:28:13 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127855.343430,434567.187758,137.300000
,"64"," ",0.126817,16.500000,7.539000,7.779869,6.334000,7.031000,0.840000,0.018000,0.020000,"2015-09-22","9:29:15 AM","Grass: Pasture","20 cm"," "," ","0","Drip","None",6127855.408460,434524.746662,137.100000
,"65"," ",0.202432,16.500000,11.824000,12.087118,8.838000,9.801000,0.747000,0.025000,0.027000,"2015-09-22","9:30:23 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127851.400437,434481.422124,136.300000
,"66"," ",0.099422,17.000000,6.379000,6.452620,4.167000,4.606000,0.653000,0.012000,0.013000,"2015-09-22","9:37:44 AM","Grass: Pasture","10 cm"," "," ","0","None","None",6127621.427164,434297.344477,141.000000
,"67"," ",0.172613,16.700000,9.881000,10.275711,9.193000,10.162000,0.930000,0.026000,0.028000,"2015-09-22","9:38:53 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127614.673116,434334.812957,138.000000
,"68"," ",0.164092,16.500000,9.574000,9.785089,7.153000,7.915000,0.747000,0.020000,0.022000,"2015-09-22","9:39:58 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127617.709524,434371.450341,140.500000
,"69"," ",0.204904,16.300000,11.722000,12.243887,11.153000,12.380000,0.951000,0.031000,0.034000,"2015-09-22","9:41:15 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127614.998492,434405.695284,137.700000
,"70"," ",0.246397,16.200000,14.313000,15.025963,14.239000,15.823000,0.995000,0.040000,0.044000,"2015-09-22","9:41:47 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127615.000681,434405.999495,137.500000
,"71"," ",0.161603,16.200000,9.306000,9.644026,8.082000,8.991000,0.868000,0.022000,0.025000,"2015-09-22","9:42:21 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127615.924840,434405.992846,137.600000
,"72"," ",0.202452,16.200000,11.900000,12.088390,8.054000,8.978000,0.677000,0.022000,0.025000,"2015-09-22","9:43:30 AM","Grass: Pasture","40 cm"," "," ","0","None","None",6127614.551247,434446.312671,138.300000
,"73"," ",0.146526,16.200000,8.655000,8.811495,6.038000,6.731000,0.698000,0.017000,0.019000,"2015-09-22","9:45:12 AM","Grass: Pasture","10 cm"," "," ","0","None","None",6127608.740420,434486.512249,139.000000
,"74"," ",0.241959,16.200000,14.256000,14.714832,11.796000,13.164000,0.827000,0.033000,0.037000,"2015-09-22","9:46:17 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127603.680759,434528.379617,138.200000
,"75"," ",0.204572,16.200000,11.869000,12.222756,9.559000,10.668000,0.805000,0.027000,0.030000,"2015-09-22","9:47:46 AM","Grass: Native","20 cm"," "," ","0","None","None",6127616.409505,434576.355911,137.500000
,"76"," ",0.130983,16.200000,7.874000,7.992598,5.273000,5.878000,0.670000,0.015000,0.016000,"2015-09-22","9:48:55 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127622.810090,434618.293184,137.800000
,"77"," ",0.108768,16.200000,6.902000,6.891502,3.557000,3.970000,0.515000,0.010000,0.011000,"2015-09-22","9:50:06 AM","Grass: Pasture","10 cm"," "," ","0","None","None",6127622.886960,434654.799760,139.200000
,"78"," ",0.109897,16.200000,6.904000,6.945466,4.040000,4.508000,0.585000,0.011000,0.013000,"2015-09-22","9:50:39 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127623.997041,434654.943918,139.200000
,"79"," ",0.125476,16.200000,7.584000,7.712022,5.201000,5.804000,0.686000,0.014000,0.016000,"2015-09-22","9:51:10 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127624.000311,434655.400233,139.400000
,"80"," ",0.109214,16.200000,6.764000,6.912790,4.959000,5.534000,0.733000,0.014000,0.015000,"2015-09-22","9:52:11 AM","Grass: Pasture","10 cm"," "," ","0","None","None",6127621.898272,434697.398485,139.300000
,"81"," ",0.151676,16.300000,8.889000,9.091636,6.611000,7.370000,0.744000,0.018000,0.020000,"2015-09-22","9:53:41 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127621.090950,434739.539557,139.000000
,"82"," ",0.139044,16.300000,8.313000,8.412315,5.337000,5.950000,0.642000,0.015000,0.017000,"2015-09-22","9:54:50 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127620.114922,434783.963516,139.400000
,"83"," ",0.102837,16.300000,6.572000,6.611289,3.856000,4.294000,0.587000,0.011000,0.012000,"2015-09-22","9:55:50 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127619.128892,434827.018516,138.600000
,"84"," ",0.106581,16.300000,6.832000,6.787491,3.208000,3.572000,0.470000,0.009000,0.010000,"2015-09-22","9:56:53 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127619.987717,434869.603983,138.100000
,"85"," ",0.087569,16.300000,5.879000,5.916806,3.474000,3.869000,0.591000,0.010000,0.011000,"2015-09-22","9:58:05 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127618.998026,434912.202648,138.000000
,"86"," ",0.078276,16.300000,5.514000,5.512921,2.916000,3.247000,0.529000,0.008000,0.009000,"2015-09-22","9:58:35 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127619.556864,434912.807110,138.600000
,"87"," ",0.056617,16.200000,4.685000,4.627074,1.949000,2.170000,0.416000,0.005000,0.006000,"2015-09-22","9:59:05 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127619.188287,434912.961854,138.800000
,"88"," ",0.092963,16.300000,6.128000,6.157754,3.530000,3.932000,0.576000,0.010000,0.011000,"2015-09-22","10:00:14 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127620.053220,434956.459952,139.200000
,"89"," ",0.114175,16.300000,7.217000,7.151963,3.220000,3.585000,0.446000,0.009000,0.010000,"2015-09-22","10:01:16 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127620.364536,435000.114111,138.900000
,"90"," ",0.072646,16.300000,5.343000,5.275223,2.201000,2.449000,0.412000,0.006000,0.007000,"2015-09-22","10:02:25 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127619.748233,435043.318537,138.500000
,"91"," ",0.076571,16.700000,5.517000,5.440395,2.183000,2.421000,0.396000,0.006000,0.007000,"2015-09-22","10:09:12 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127364.850251,434887.550077,140.000000
,"92"," ",0.089880,16.700000,6.114000,6.019430,2.327000,2.577000,0.381000,0.006000,0.007000,"2015-09-22","10:09:55 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127364.848079,434887.245875,140.100000
,"93"," ",0.088305,16.800000,6.029000,5.949390,2.419000,2.680000,0.401000,0.007000,0.007000,"2015-09-22","10:10:34 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127364.658902,434886.638792,139.900000
,"94"," ",0.103234,17.200000,6.742000,6.629867,2.432000,2.677000,0.361000,0.007000,0.007000,"2015-09-22","10:13:53 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127364.104407,434886.642752,138.800000
,"95"," ",0.068017,17.200000,5.140000,5.083692,2.166000,2.381000,0.421000,0.006000,0.007000,"2015-09-22","10:14:26 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127364.471897,434886.335911,138.400000
,"96"," ",0.081214,17.200000,5.700000,5.639066,2.420000,2.658000,0.425000,0.007000,0.007000,"2015-09-22","10:15:52 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127358.282361,434847.896665,137.700000
,"97"," ",0.082040,17.300000,5.665000,5.674783,3.157000,3.463000,0.557000,0.009000,0.010000,"2015-09-22","10:17:26 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127352.051330,434803.677644,138.700000
,"98"," ",0.157428,17.300000,9.011000,9.409710,9.155000,10.032000,1.016000,0.025000,0.028000,"2015-09-22","10:18:30 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127358.942053,434759.212668,138.700000
,"99"," ",0.064692,17.500000,4.830000,4.948297,3.917000,4.288000,0.811000,0.011000,0.012000,"2015-09-22","10:19:31 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127351.609225,434716.066341,138.700000
,"100"," ",0.136471,17.500000,8.085000,8.277184,6.499000,7.107000,0.804000,0.018000,0.020000,"2015-09-22","10:21:22 AM","Grass: Pasture","30 cm"," "," ","0","None","None",6127342.419154,434671.716518,138.200000
,"101"," ",0.185792,17.500000,10.689000,11.058169,9.868000,10.791000,0.923000,0.027000,0.030000,"2015-09-22","10:22:33 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127361.565935,434635.225348,138.700000
,"102"," ",0.150816,17.500000,8.956000,9.044590,5.828000,6.366000,0.651000,0.016000,0.018000,"2015-09-22","10:23:04 AM","Grass: Pasture","30 cm"," "," ","0","None","None",6127361.749676,434635.071922,138.700000
,"103"," ",0.150690,17.300000,8.925000,9.037663,6.046000,6.604000,0.677000,0.017000,0.018000,"2015-09-22","10:23:35 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127362.120430,434635.221373,138.700000
,"104"," ",0.100166,17.700000,6.526000,6.487033,3.089000,3.371000,0.473000,0.009000,0.009000,"2015-09-22","10:28:04 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127361.438777,434591.723177,140.700000
,"105"," ",0.151583,17.700000,8.875000,9.086565,7.221000,7.879000,0.814000,0.020000,0.022000,"2015-09-22","10:29:05 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127365.935483,434548.644132,139.300000
,"106"," ",0.147518,17.900000,8.700000,8.865110,6.656000,7.255000,0.765000,0.019000,0.020000,"2015-09-22","10:30:14 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127367.643118,434503.303443,138.400000
,"107"," ",0.105010,17.900000,6.593000,6.713285,4.998000,5.436000,0.758000,0.014000,0.015000,"2015-09-22","10:31:23 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127365.113611,434459.970606,137.700000
,"108"," ",0.128037,18.400000,7.706000,7.841868,5.933000,6.425000,0.770000,0.016000,0.018000,"2015-09-22","10:32:32 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127366.809864,434413.108884,139.500000
,"109"," ",0.140044,18.600000,8.340000,8.465158,6.200000,6.706000,0.743000,0.017000,0.019000,"2015-09-22","10:33:38 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127366.808770,434412.956783,139.600000
,"110"," ",0.134493,18.800000,8.111000,8.174026,5.315000,5.717000,0.655000,0.015000,0.016000,"2015-09-22","10:34:40 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127366.807675,434412.804682,139.600000
,"111"," ",0.205696,18.600000,11.930000,12.294352,11.364000,12.225000,0.953000,0.032000,0.034000,"2015-09-22","10:35:56 AM","Grass: Pasture","20 cm"," "," ","0","Drip","None",6127357.246463,434368.457720,139.400000
,"112"," ",0.069078,18.600000,5.142000,5.127254,2.636000,2.829000,0.513000,0.007000,0.008000,"2015-09-22","10:38:44 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127370.224658,434322.579495,138.300000
,"113"," ",0.197231,18.400000,11.674000,11.760592,7.521000,8.091000,0.644000,0.021000,0.022000,"2015-09-22","10:39:59 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127377.475029,434277.046643,138.500000
,"114"," ",0.219550,18.000000,12.868000,13.193416,10.961000,11.830000,0.852000,0.030000,0.033000,"2015-09-22","10:41:25 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127377.714730,434233.389596,139.800000
,"115"," ",0.069233,17.900000,5.102000,5.133645,3.158000,3.420000,0.619000,0.009000,0.010000,"2015-09-22","10:42:47 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127388.121073,434189.811262,138.800000
,"116"," ",0.106022,17.900000,6.769000,6.761044,3.600000,3.898000,0.532000,0.010000,0.011000,"2015-09-22","10:44:50 AM","Grass: Pasture","40 cm"," "," ","0","None","None",6127401.889338,434151.076046,140.000000
,"117"," ",0.094231,17.900000,6.196000,6.215113,3.607000,3.906000,0.582000,0.010000,0.011000,"2015-09-22","10:45:24 AM","Grass: Pasture","40 cm"," "," ","0","None","None",6127402.443834,434151.072041,139.700000
,"118"," ",0.067357,17.900000,5.055000,5.056637,2.778000,3.008000,0.550000,0.008000,0.008000,"2015-09-22","10:45:52 AM","Grass: Pasture","40 cm"," "," ","0","None","None",6127402.812399,434150.917270,139.900000
,"119"," ",0.118483,17.700000,7.373000,7.362981,3.887000,4.232000,0.527000,0.011000,0.012000,"2015-09-22","10:54:42 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127118.823706,434577.340754,140.700000
,"120"," ",0.214624,17.500000,12.879000,12.870064,6.883000,7.502000,0.534000,0.019000,0.021000,"2015-09-22","10:55:57 AM","Grass: Pasture","30 cm"," "," ","0","None","None",6127124.665466,434618.671319,139.600000
,"121"," ",0.190649,17.300000,11.081000,11.353746,8.943000,9.768000,0.807000,0.025000,0.027000,"2015-09-22","10:57:20 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6127120.089949,434650.798215,139.300000
